business_name,category,city,contact_page_url,geography_tag,has_contact_page,has_email,has_phone,job_state,last_attempt_at,niche_tag,normalized_domain,notes,pipeline_stage,public_business_email,public_phone,retry_count,source_platform,source_url,state,website,record_status,failure_reasons,quality_score,has_valid_phone,has_valid_email,domain_status
Roofing,roofing contractor,Odessa,,odessa-tx,false,false,true,ready_for_validation,2026-03-26T22:26:32.594350+00:00,roofing,gandmroofing.com,"Rebuilt from first successful public-web discovery pass for Odessa, Texas; refreshed directly from official site where reachable.",enriched,,(432) 550-2700,0,public_business_site,https://gandmroofing.com/,TX,https://www.gandmroofing.com/,review,missing_email|missing_contact_page,70,true,false,valid_business_site
Local,roofing contractor,Odessa,https://www.texasroofsystems.com/contact-us,odessa-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594352+00:00,roofing,texasroofsystems.com,"Rebuilt from first successful public-web discovery pass for Odessa, Texas; refreshed directly from official site where reachable.",enriched,,(432) 580-7993,0,public_business_site,https://texasroofsystems.com/,TX,https://www.texasroofsystems.com/,review,missing_email,80,true,false,valid_business_site
Huf Roofing & Construction,roofing contractor,Odessa,https://hufconstruction.com/contact/,odessa-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594353+00:00,roofing,hufconstruction.com,"Rebuilt from first successful public-web discovery pass for Odessa, Texas; refreshed directly from official site where reachable.",enriched,,(218) 126-6792,0,public_business_site,https://hufconstruction.com/,TX,https://hufconstruction.com/,review,missing_email,80,true,false,valid_business_site
Local,roofing contractor,Odessa,https://roofingpb.com/contact-us,odessa-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594354+00:00,roofing,roofingpb.com,"Rebuilt from first successful public-web discovery pass for Odessa, Texas; refreshed directly from official site where reachable.",enriched,,(432) 853-7270,0,public_business_site,https://roofingpb.com/,TX,https://roofingpb.com/,review,missing_email,80,true,false,valid_business_site
Round Rock,roofing contractor,Round Rock,https://www.hallroofing.com/contact-us/,round-rock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594358+00:00,roofing,hallroofing.com,"Rebuilt from first successful public-web discovery pass for Round Rock, Texas; refreshed directly from official site where reachable.",enriched,,(512) 967-0823,0,public_business_site,https://hallroofing.com/,TX,https://www.hallroofing.com/,review,missing_email,80,true,false,valid_business_site
RoofCrafters,roofing contractor,Round Rock,https://www.roofcrafters.com/contact-us/,round-rock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594360+00:00,roofing,roofcrafters.com,"Rebuilt from first successful public-web discovery pass for Round Rock, Texas; refreshed directly from official site where reachable.",enriched,,(888) 920-9835,0,public_business_site,https://roofcrafters.com/,TX,https://www.roofcrafters.com/,review,missing_email,80,true,false,valid_business_site
Alpha Roofing Industries,roofing contractor,Round Rock,https://www.alpharoofingtexas.com/contact/,round-rock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594361+00:00,roofing,alpharoofingtexas.com,"Rebuilt from first successful public-web discovery pass for Round Rock, Texas; refreshed directly from official site where reachable.",enriched,,(512) 777-1086,0,public_business_site,https://alpharoofingtexas.com/,TX,https://www.alpharoofingtexas.com/,review,missing_email,80,true,false,valid_business_site
Aurum Roofing,roofing contractor,Round Rock,https://aurumroofing.com/contact-us/,round-rock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594362+00:00,roofing,aurumroofing.com,"Rebuilt from first successful public-web discovery pass for Round Rock, Texas; refreshed directly from official site where reachable.",enriched,,(737) 305-2955,0,public_business_site,https://aurumroofing.com/,TX,https://aurumroofing.com/,review,missing_email,80,true,false,valid_business_site
Callkangaroof,roofing contractor,Round Rock,https://callkangaroof.com/quote-request,round-rock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594364+00:00,roofing,callkangaroof.com,"Rebuilt from first successful public-web discovery pass for Round Rock, Texas; refreshed directly from official site where reachable.",enriched,,(512) 388-7663,0,public_business_site,https://callkangaroof.com/,TX,https://callkangaroof.com/,review,missing_email,80,true,false,valid_business_site
BesTex,roofing contractor,Round Rock,https://roundrocktxroofrepair.com/contact,round-rock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594367+00:00,roofing,roundrocktxroofrepair.com,"Rebuilt from first successful public-web discovery pass for Round Rock, Texas; refreshed directly from official site where reachable.",enriched,,(833) 766-3748,0,public_business_site,https://roundrocktxroofrepair.com/,TX,https://roundrocktxroofrepair.com/,review,missing_email,80,true,false,valid_business_site
Pflugerville,roofing contractor,Round Rock,https://dynamiteroof.com/contact/,round-rock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594368+00:00,roofing,dynamiteroof.com,"Rebuilt from first successful public-web discovery pass for Round Rock, Texas; refreshed directly from official site where reachable.",enriched,,(512) 505-8008,0,public_business_site,https://dynamiteroof.com/,TX,https://dynamiteroof.com/,review,missing_email,80,true,false,valid_business_site
Triple R Roofing,roofing contractor,Round Rock,https://www.triplerroofingroundrock.com/contact-us/,round-rock-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.594369+00:00,roofing,triplerroofingroundrock.com,"Rebuilt from first successful public-web discovery pass for Round Rock, Texas; refreshed directly from official site where reachable.",enriched,,(512) 645-1833,0,public_business_site,https://triplerroofingroundrock.com/,TX,https://www.triplerroofingroundrock.com/,review,missing_email,80,true,false,valid_business_site
Vantageroofings,roofing contractor,Fort Worth,,fort-worth-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594372+00:00,roofing,vantageroofings.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://vantageroofings.com/,TX,https://vantageroofings.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Lonestarrac,roofing contractor,Arlington,,arlington-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594373+00:00,roofing,lonestarrac.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://lonestarrac.com/,TX,https://lonestarrac.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Gorooftech,roofing contractor,Lubbock,,lubbock-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594377+00:00,roofing,gorooftech.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://gorooftech.com/,TX,https://gorooftech.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Alpineroofingconstruction,roofing contractor,Irving,,irving-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594378+00:00,roofing,alpineroofingconstruction.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://alpineroofingconstruction.com/,TX,https://alpineroofingconstruction.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Strittmatterroofing,roofing contractor,Carrollton,,carrollton-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594379+00:00,roofing,strittmatterroofing.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://strittmatterroofing.com/,TX,https://strittmatterroofing.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Dutchmarkcontractors,roofing contractor,Beaumont,,beaumont-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594381+00:00,roofing,dutchmarkcontractors.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://dutchmarkcontractors.com/,TX,https://dutchmarkcontractors.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Network,roofing contractor,El Paso,,el-paso-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594382+00:00,roofing,network.procore.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://network.procore.com/,TX,https://network.procore.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Cityof,roofing contractor,Corpus Christi,,corpus-christi-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594383+00:00,roofing,cityof.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://cityof.com/,TX,https://cityof.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Roofing Contractors Plano Tx,roofing contractor,Plano,,plano-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594386+00:00,roofing,roofing-contractors-plano-tx.vercel.app,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://roofing-contractors-plano-tx.vercel.app/,TX,https://roofing-contractors-plano-tx.vercel.app/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Namesandnumbers,roofing contractor,Lubbock,,lubbock-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594387+00:00,roofing,namesandnumbers.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://namesandnumbers.com/,TX,https://namesandnumbers.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Business,roofing contractor,Lubbock,,lubbock-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594389+00:00,roofing,business.lubbockchamber.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://business.lubbockchamber.com/,TX,https://business.lubbockchamber.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
All Pro Roofing Grand Prairie,roofing contractor,Grand Prairie,,grand-prairie-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594390+00:00,roofing,all-pro-roofing-grand-prairie.grandprairiedirect.us,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://all-pro-roofing-grand-prairie.grandprairiedirect.us/,TX,https://all-pro-roofing-grand-prairie.grandprairiedirect.us/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Redlineroofing,roofing contractor,McAllen,,mcallen-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594391+00:00,roofing,redlineroofing.weebly.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://redlineroofing.weebly.com/,TX,https://redlineroofing.weebly.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Web,roofing contractor,Mesquite,,mesquite-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594393+00:00,roofing,web.rcat.net,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://web.rcat.net/,TX,https://web.rcat.net/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Local Roofers Midland Tx,roofing contractor,Midland,,midland-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594394+00:00,roofing,local-roofers-midland-tx.rosevilleroofer.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://local-roofers-midland-tx.rosevilleroofer.com/,TX,https://local-roofers-midland-tx.rosevilleroofer.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Business,roofing contractor,Midland,,midland-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594395+00:00,roofing,business.midlandtxchamber.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://business.midlandtxchamber.com/,TX,https://business.midlandtxchamber.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Locations,roofing contractor,Midland,,midland-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594397+00:00,roofing,locations.becn.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://locations.becn.com/,TX,https://locations.becn.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Abilene Tx,roofing contractor,Abilene,,abilene-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594398+00:00,roofing,abilene-tx.testmi.in,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://abilene-tx.testmi.in/,TX,https://abilene-tx.testmi.in/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Business,roofing contractor,Abilene,,abilene-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594399+00:00,roofing,business.abilenechamber.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://business.abilenechamber.com/,TX,https://business.abilenechamber.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Roof,roofing contractor,Abilene,,abilene-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594400+00:00,roofing,roof.info,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://roof.info/,TX,https://roof.info/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Business,roofing contractor,Beaumont,,beaumont-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594402+00:00,roofing,business.bmtcoc.org,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://business.bmtcoc.org/,TX,https://business.bmtcoc.org/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
Beaumontroofingservices,roofing contractor,Beaumont,,beaumont-tx,false,false,false,ready_for_validation,2026-03-26T22:26:32.594403+00:00,roofing,beaumontroofingservices.weebly.com,Backfilled from first public-web discovery pass; manual browser QA required.,enriched,,,0,public_business_site,https://beaumontroofingservices.weebly.com/,TX,https://beaumontroofingservices.weebly.com/,review,missing_phone|missing_email|missing_contact_page,45,false,false,valid_business_site
